Time,Protocol,Node,Energy,Active,Packets_Sent,Packets_Received,Alarms_Sent
65,DSR,Node S,58.99999999999942,True,97,108,128
65,DSR,Node T,29.799999999999045,True,192,159,128
65,DSR,BS,51.99999999999932,True,240,0,128
65,SFA,Node A,98.59999999999998,True,6,1,128
65,SFA,Node B,98.99999999999999,True,4,1,128
65,SFA,Node C,96.59999999999995,True,11,6,128
65,SFA,Node D,98.59999999999998,True,5,2,128
65,SFA,Node E,98.39999999999998,True,5,3,128
65,SFA,Node F,100.0,True,0,0,128
65,SFA,Node G,97.79999999999997,True,8,3,128
65,SFA,Node H,97.39999999999996,True,6,7,128
65,SFA,Node I,97.99999999999997,True,8,2,128
65,SFA,Node J,97.99999999999997,True,7,3,128
65,SFA,Node K,98.79999999999998,True,4,2,128
65,SFA,Node L,96.59999999999995,True,9,8,128
65,SFA,Node M,97.39999999999996,True,9,4,128
65,SFA,Node N,97.99999999999997,True,8,2,128
65,SFA,Node O,97.19999999999996,True,7,7,128
65,SFA,Node P,97.99999999999997,True,7,3,128
65,SFA,Node Q,97.19999999999996,True,10,4,128
65,SFA,Node R,98.19999999999997,True,5,4,128
65,SFA,Node S,97.99999999999997,True,6,4,128
65,SFA,Node T,96.59999999999995,True,12,5,128
65,SFA,BS,100.0,True,0,0,128
70,DSR,Node A,75.19999999999965,True,43,81,138
70,DSR,Node B,52.19999999999932,True,112,127,138
70,DSR,Node C,49.19999999999928,True,111,143,138
70,DSR,Node D,19.199999999999083,True,214,190,138
70,DSR,Node E,52.399999999999324,True,108,130,138
70,DSR,Node F,49.599999999999284,True,124,128,138
70,DSR,Node G,44.99999999999922,True,144,131,138
70,DSR,Node H,25.99999999999906,True,181,189,138
70,DSR,Node I,63.39999999999948,True,71,112,138
70,DSR,Node J,46.199999999999235,True,121,148,138
70,DSR,Node K,67.99999999999955,True,80,80,138
70,DSR,Node L,23.799999999999066,True,209,172,138
70,DSR,Node M,20.799999999999077,True,212,184,138
70,DSR,Node N,63.39999999999948,True,84,99,138
70,DSR,Node O,52.99999999999933,True,108,127,138
70,DSR,Node P,18.399999999999086,True,238,170,138
70,DSR,Node Q,21.599999999999074,True,192,200,138
70,DSR,Node R,27.99999999999905,True,194,166,138
70,DSR,Node S,53.199999999999335,True,109,125,138
70,DSR,Node T,23.19999999999907,True,204,180,138
70,DSR,BS,43.999999999999204,True,280,0,138
70,SFA,Node A,98.59999999999998,True,6,1,138
70,SFA,Node B,98.79999999999998,True,4,2,138
70,SFA,Node C,96.39999999999995,True,11,7,138
70,SFA,Node D,97.99999999999997,True,6,4,138
70,SFA,Node E,97.79999999999997,True,6,5,138
70,SFA,Node F,100.0,True,0,0,138
70,SFA,Node G,97.79999999999997,True,8,3,138
70,SFA,Node H,97.19999999999996,True,7,7,138
70,SFA,Node I,97.59999999999997,True,9,3,138
70,SFA,Node J,97.19999999999996,True,9,5,138
70,SFA,Node K,98.19999999999997,True,5,4,138
70,SFA,Node L,96.59999999999995,True,9,8,138
70,SFA,Node M,97.39999999999996,True,9,4,138
70,SFA,Node N,97.79999999999997,True,9,2,138
70,SFA,Node O,97.19999999999996,True,7,7,138
70,SFA,Node P,96.99999999999996,True,10,5,138
70,SFA,Node Q,96.99999999999996,True,10,5,138
70,SFA,Node R,97.99999999999997,True,6,4,138
70,SFA,Node S,97.99999999999997,True,6,4,138
70,SFA,Node T,96.39999999999995,True,13,5,138
70,SFA,BS,95.99999999999994,True,20,0,138
75,DSR,Node A,73.39999999999962,True,47,86,148
75,DSR,Node B,48.199999999999264,True,118,141,148
75,DSR,Node C,45.99999999999923,True,117,153,148
75,DSR,Node D,12.599999999999106,True,227,210,148
75,DSR,Node E,46.799999999999244,True,119,147,148
75,DSR,Node F,45.79999999999923,True,131,140,148
75,DSR,Node G,42.39999999999918,True,150,138,148
75,DSR,Node H,20.19999999999908,True,197,202,148
75,DSR,Node I,60.59999999999944,True,76,121,148
75,DSR,Node J,42.99999999999919,True,127,158,148
75,DSR,Node K,65.39999999999951,True,87,86,148
75,DSR,Node L,14.599999999999099,True,234,193,148
75,DSR,Node M,16.199999999999093,True,220,199,148
75,DSR,Node N,58.99999999999942,True,91,114,148
75,DSR,Node O,48.199999999999264,True,117,142,148
75,DSR,Node P,15.199999999999097,True,245,179,148
75,DSR,Node Q,12.799999999999105,True,215,221,148
75,DSR,Node R,20.999999999999076,True,208,187,148
75,DSR,Node S,48.39999999999927,True,118,140,148
75,DSR,Node T,18.599999999999085,True,214,193,148
75,DSR,BS,31.999999999999037,True,340,0,148
75,SFA,Node A,97.59999999999997,True,8,4,148
75,SFA,Node B,98.59999999999998,True,4,3,148
75,SFA,Node C,96.19999999999995,True,11,8,148
75,SFA,Node D,97.59999999999997,True,6,6,148
75,SFA,Node E,97.59999999999997,True,6,6,148
75,SFA,Node F,99.6,True,0,2,148
75,SFA,Node G,96.79999999999995,True,9,7,148
75,SFA,Node H,96.79999999999995,True,7,9,148
75,SFA,Node I,96.59999999999995,True,10,7,148
75,SFA,Node J,96.99999999999996,True,9,6,148
75,SFA,Node K,97.99999999999997,True,5,5,148
75,SFA,Node L,95.79999999999994,True,11,10,148
75,SFA,Node M,96.99999999999996,True,9,6,148
75,SFA,Node N,97.39999999999996,True,10,3,148
75,SFA,Node O,96.59999999999995,True,8,9,148
75,SFA,Node P,96.79999999999995,True,10,6,148
75,SFA,Node Q,96.39999999999995,True,11,7,148
75,SFA,Node R,97.59999999999997,True,6,6,148
75,SFA,Node S,97.59999999999997,True,6,6,148
75,SFA,Node T,96.19999999999995,True,13,6,148
75,SFA,BS,91.99999999999989,True,40,0,148
80,DSR,Node A,70.99999999999959,True,50,95,158
80,DSR,Node B,42.99999999999919,True,132,153,158
80,DSR,Node C,40.79999999999916,True,130,166,158
80,DSR,Node D,6.59999999999912,True,241,226,158
80,DSR,Node E,43.19999999999919,True,127,157,158
80,DSR,Node F,39.59999999999914,True,146,156,158
80,DSR,Node G,36.7999999999991,True,166,150,158
80,DSR,Node H,14.799999999999098,True,212,214,158
80,DSR,Node I,56.799999999999386,True,83,133,158
80,DSR,Node J,39.39999999999914,True,136,167,158
80,DSR,Node K,61.599999999999454,True,95,97,158
80,DSR,Node L,6.7999999999991205,True,257,209,158
80,DSR,Node M,9.599999999999117,True,239,213,158
80,DSR,Node N,56.19999999999938,True,98,121,158
80,DSR,Node O,43.399999999999196,True,129,154,158
80,DSR,Node P,4.199999999999118,True,279,200,158
80,DSR,Node Q,7.399999999999121,True,229,234,158
80,DSR,Node R,15.199999999999097,True,219,205,158
80,DSR,Node S,43.399999999999196,True,131,152,158
80,DSR,Node T,10.799999999999113,True,237,209,158
80,DSR,BS,19.99999999999908,True,400,0,158
80,SFA,Node A,97.39999999999996,True,9,4,158
80,SFA,Node B,98.59999999999998,True,4,3,158
80,SFA,Node C,95.19999999999993,True,14,10,158
80,SFA,Node D,97.39999999999996,True,6,7,158
80,SFA,Node E,97.59999999999997,True,6,6,158
80,SFA,Node F,99.6,True,0,2,158
80,SFA,Node G,96.79999999999995,True,9,7,158
80,SFA,Node H,96.59999999999995,True,7,10,158
80,SFA,Node I,96.39999999999995,True,10,8,158
80,SFA,Node J,95.99999999999994,True,11,9,158
80,SFA,Node K,97.79999999999997,True,5,6,158
80,SFA,Node L,95.79999999999994,True,11,10,158
80,SFA,Node M,96.79999999999995,True,10,6,158
80,SFA,Node N,97.19999999999996,True,11,3,158
80,SFA,Node O,96.59999999999995,True,8,9,158
80,SFA,Node P,96.19999999999995,True,11,8,158
80,SFA,Node Q,95.99999999999994,True,12,8,158
80,SFA,Node R,97.59999999999997,True,6,6,158
80,SFA,Node S,97.59999999999997,True,6,6,158
80,SFA,Node T,95.99999999999994,True,13,7,158
80,SFA,BS,87.99999999999983,True,60,0,158
85,DSR,Node A,68.99999999999956,True,53,102,168
85,DSR,Node B,38.59999999999913,True,141,166,168
85,DSR,Node C,36.5999999999991,True,140,177,168
85,DSR,Node D,0.0,False,259,241,168
85,DSR,Node E,38.99999999999913,True,134,171,168
85,DSR,Node F,35.19999999999908,True,156,168,168
85,DSR,Node G,32.39999999999904,True,175,163,168
85,DSR,Node H,9.999999999999115,True,223,227,168
85,DSR,Node I,53.199999999999335,True,89,145,168
85,DSR,Node J,33.99999999999906,True,146,184,168
85,DSR,Node K,55.999999999999375,True,109,111,168
85,DSR,Node L,1.1999999999991167,True,271,223,168
85,DSR,Node M,2.799999999999117,True,251,235,168
85,DSR,Node N,52.79999999999933,True,104,132,168
85,DSR,Node O,39.99999999999915,True,135,165,168
85,DSR,Node P,0.0,False,292,211,168
85,DSR,Node Q,0.7999999999991168,True,246,250,168
85,DSR,Node R,7.199999999999121,True,237,227,168
85,DSR,Node S,40.19999999999915,True,137,162,168
85,DSR,Node T,6.19999999999912,True,243,226,168
85,DSR,BS,19.99999999999908,True,400,0,168
85,SFA,Node A,96.99999999999996,True,9,6,168
85,SFA,Node B,97.99999999999997,True,5,5,168
85,SFA,Node C,94.59999999999992,True,15,12,168
85,SFA,Node D,97.19999999999996,True,6,8,168
85,SFA,Node E,96.79999999999995,True,7,9,168
85,SFA,Node F,99.19999999999999,True,0,4,168
85,SFA,Node G,96.39999999999995,True,9,9,168
85,SFA,Node H,96.39999999999995,True,7,11,168
85,SFA,Node I,96.19999999999995,True,10,9,168
85,SFA,Node J,95.39999999999993,True,12,11,168
85,SFA,Node K,97.59999999999997,True,5,7,168
85,SFA,Node L,95.39999999999993,True,11,12,168
85,SFA,Node M,95.99999999999994,True,12,8,168
85,SFA,Node N,96.79999999999995,True,12,4,168
85,SFA,Node O,95.39999999999993,True,10,13,168
85,SFA,Node P,95.99999999999994,True,11,9,168
85,SFA,Node Q,95.59999999999994,True,13,9,168
85,SFA,Node R,97.19999999999996,True,6,8,168
85,SFA,Node S,97.19999999999996,True,6,8,168
85,SFA,Node T,95.79999999999994,True,14,7,168
85,SFA,BS,83.99999999999977,True,80,0,168
90,DSR,Node A,68.19999999999955,True,55,104,178
90,DSR,Node B,34.79999999999907,True,151,175,178
90,DSR,Node C,34.79999999999907,True,147,179,178
90,DSR,Node D,0.0,False,259,241,178
90,DSR,Node E,34.999999999999076,True,144,181,178
90,DSR,Node F,31.999999999999037,True,163,177,178
90,DSR,Node G,30.199999999999044,True,180,169,178
90,DSR,Node H,6.999999999999121,True,233,232,178
90,DSR,Node I,50.999999999999304,True,95,150,178
90,DSR,Node J,31.999999999999037,True,152,188,178
90,DSR,Node K,53.999999999999346,True,115,115,178
90,DSR,Node L,0.0,False,278,225,178
90,DSR,Node M,0.0,False,263,238,178
90,DSR,Node N,51.59999999999931,True,108,134,178
90,DSR,Node O,37.19999999999911,True,142,172,178
90,DSR,Node P,0.0,False,292,211,178
90,DSR,Node Q,0.0,False,251,251,178
90,DSR,Node R,2.1999999999991164,True,254,235,178
90,DSR,Node S,37.59999999999911,True,145,167,178
90,DSR,Node T,1.5999999999991166,True,256,236,178
90,DSR,BS,19.99999999999908,True,400,0,178
90,SFA,Node A,96.99999999999996,True,9,6,178
90,SFA,Node B,97.79999999999997,True,6,5,178
90,SFA,Node C,94.19999999999992,True,16,13,178
90,SFA,Node D,96.79999999999995,True,7,9,178
90,SFA,Node E,96.59999999999995,True,8,9,178
90,SFA,Node F,99.19999999999999,True,0,4,178
90,SFA,Node G,96.39999999999995,True,9,9,178
90,SFA,Node H,96.39999999999995,True,7,11,178
90,SFA,Node I,95.99999999999994,True,11,9,178
90,SFA,Node J,94.99999999999993,True,13,12,178
90,SFA,Node K,97.59999999999997,True,5,7,178
90,SFA,Node L,95.39999999999993,True,11,12,178
90,SFA,Node M,95.79999999999994,True,13,8,178
90,SFA,Node N,95.79999999999994,True,14,7,178
90,SFA,Node O,95.39999999999993,True,10,13,178
90,SFA,Node P,95.39999999999993,True,13,10,178
90,SFA,Node Q,95.59999999999994,True,13,9,178
90,SFA,Node R,97.19999999999996,True,6,8,178
90,SFA,Node S,96.99999999999996,True,7,8,178
90,SFA,Node T,95.79999999999994,True,14,7,178
90,SFA,BS,83.99999999999977,True,80,0,178
95,DSR,Node A,68.19999999999955,True,55,104,188
95,DSR,Node B,31.999999999999037,True,160,180,188
95,DSR,Node C,32.39999999999904,True,156,182,188
95,DSR,Node D,0.0,False,259,241,188
95,DSR,Node E,32.39999999999904,True,152,186,188
95,DSR,Node F,29.399999999999046,True,173,180,188
95,DSR,Node G,28.19999999999905,True,188,171,188
95,DSR,Node H,4.399999999999118,True,243,235,188
95,DSR,Node I,50.399999999999295,True,97,151,188
95,DSR,Node J,30.79999999999904,True,156,190,188
95,DSR,Node K,51.99999999999932,True,121,119,188
95,DSR,Node L,0.0,False,278,225,188
95,DSR,Node M,0.0,False,263,238,188
95,DSR,Node N,51.59999999999931,True,108,134,188
95,DSR,Node O,35.599999999999085,True,148,174,188
95,DSR,Node P,0.0,False,292,211,188
95,DSR,Node Q,0.0,False,251,251,188
95,DSR,Node R,0.0,False,261,239,188
95,DSR,Node S,34.59999999999907,True,156,171,188
95,DSR,Node T,0.0,False,262,238,188
95,DSR,BS,19.99999999999908,True,400,0,188
95,SFA,Node A,96.99999999999996,True,9,6,188
95,SFA,Node B,97.59999999999997,True,6,6,188
95,SFA,Node C,93.99999999999991,True,16,14,188
95,SFA,Node D,96.59999999999995,True,7,10,188
95,SFA,Node E,96.39999999999995,True,8,10,188
95,SFA,Node F,98.79999999999998,True,1,5,188
95,SFA,Node G,95.79999999999994,True,11,10,188
95,SFA,Node H,96.19999999999995,True,7,12,188
95,SFA,Node I,95.59999999999994,True,11,11,188
95,SFA,Node J,94.99999999999993,True,13,12,188
95,SFA,Node K,97.59999999999997,True,5,7,188
95,SFA,Node L,95.19999999999993,True,11,13,188
95,SFA,Node M,94.99999999999993,True,16,9,188
95,SFA,Node N,95.39999999999993,True,14,9,188
95,SFA,Node O,95.19999999999993,True,11,13,188
95,SFA,Node P,95.39999999999993,True,13,10,188
95,SFA,Node Q,95.59999999999994,True,13,9,188
95,SFA,Node R,97.19999999999996,True,6,8,188
95,SFA,Node S,96.99999999999996,True,7,8,188
95,SFA,Node T,95.39999999999993,True,15,8,188
95,SFA,BS,75.99999999999966,True,120,0,188
5,DSR,Node A,0.0,False,8192,0,206
5,DSR,Node B,0.0,False,358,142,206
5,DSR,Node C,0.0,False,324,176,206
5,DSR,Node D,0.0,False,432,72,206
5,DSR,Node E,0.0,False,273,227,206
5,DSR,Node F,0.0,False,342,158,206
5,DSR,Node G,0.0,False,388,113,206
5,DSR,Node H,0.0,False,414,88,206
5,DSR,Node I,7.399999999999121,True,224,239,206
5,DSR,Node J,0.0,False,355,145,206
5,DSR,Node K,22.59999999999907,True,231,156,206
5,DSR,Node L,0.0,False,425,78,206
5,DSR,Node M,0.0,False,420,81,206
5,DSR,Node N,0.0,False,334,167,206
5,DSR,Node O,0.0,False,320,180,206
5,DSR,Node P,0.0,False,432,72,206
5,DSR,Node Q,0.0,False,420,84,206
5,DSR,Node R,0.0,False,410,92,206
5,DSR,Node S,0.0,False,317,184,206
5,DSR,Node T,0.0,False,415,85,206
5,DSR,BS,97.39999999999996,True,13,0,206
5,SFA,Node A,100.0,True,0,0,206
5,SFA,Node B,100.0,True,0,0,206
5,SFA,Node C,100.0,True,0,0,206
5,SFA,Node D,100.0,True,0,0,206
5,SFA,Node E,99.8,True,1,0,206
5,SFA,Node F,100.0,True,0,0,206
5,SFA,Node G,99.8,True,1,0,206
5,SFA,Node H,100.0,True,0,0,206
5,SFA,Node I,99.8,True,1,0,206
5,SFA,Node J,99.8,True,1,0,206
5,SFA,Node K,100.0,True,0,0,206
5,SFA,Node L,100.0,True,0,0,206
5,SFA,Node M,100.0,True,0,0,206
5,SFA,Node N,100.0,True,0,0,206
5,SFA,Node O,100.0,True,0,0,206
5,SFA,Node P,100.0,True,0,0,206
5,SFA,Node Q,100.0,True,0,0,206
5,SFA,Node R,99.6,True,1,1,206
5,SFA,Node S,100.0,True,0,0,206
5,SFA,Node T,99.8,True,1,0,206
5,SFA,BS,100.0,True,0,0,206
10,DSR,Node A,0.0,False,8192,0,216
10,DSR,Node B,0.0,False,358,142,216
10,DSR,Node C,0.0,False,324,176,216
10,DSR,Node D,0.0,False,432,72,216
10,DSR,Node E,0.0,False,273,227,216
10,DSR,Node F,0.0,False,342,158,216
10,DSR,Node G,0.0,False,388,113,216
10,DSR,Node H,0.0,False,414,88,216
10,DSR,Node I,5.5999999999991195,True,228,244,216
10,DSR,Node J,0.0,False,355,145,216
10,DSR,Node K,20.999999999999076,True,238,157,216
10,DSR,Node L,0.0,False,425,78,216
10,DSR,Node M,0.0,False,420,81,216
10,DSR,Node N,0.0,False,334,167,216
10,DSR,Node O,0.0,False,320,180,216
10,DSR,Node P,0.0,False,432,72,216
10,DSR,Node Q,0.0,False,420,84,216
10,DSR,Node R,0.0,False,410,92,216
10,DSR,Node S,0.0,False,317,184,216
10,DSR,Node T,0.0,False,415,85,216
10,DSR,BS,96.19999999999995,True,19,0,216
10,SFA,Node A,100.0,True,0,0,216
10,SFA,Node B,100.0,True,0,0,216
10,SFA,Node C,100.0,True,0,0,216
10,SFA,Node D,99.8,True,1,0,216
10,SFA,Node E,99.8,True,1,0,216
10,SFA,Node F,99.8,True,1,0,216
10,SFA,Node G,99.39999999999999,True,3,0,216
10,SFA,Node H,99.39999999999999,True,3,0,216
10,SFA,Node I,99.8,True,1,0,216
10,SFA,Node J,99.8,True,1,0,216
10,SFA,Node K,100.0,True,0,0,216
10,SFA,Node L,100.0,True,0,0,216
10,SFA,Node M,100.0,True,0,0,216
10,SFA,Node N,100.0,True,0,0,216
10,SFA,Node O,100.0,True,0,0,216
10,SFA,Node P,99.8,True,1,0,216
10,SFA,Node Q,100.0,True,0,0,216
10,SFA,Node R,98.59999999999998,True,3,4,216
10,SFA,Node S,100.0,True,0,0,216
10,SFA,Node T,98.99999999999999,True,2,3,216
10,SFA,BS,100.0,True,0,0,216
15,DSR,Node A,0.0,False,8192,0,226
15,DSR,Node B,0.0,False,358,142,226
15,DSR,Node C,0.0,False,324,176,226
15,DSR,Node D,0.0,False,432,72,226
15,DSR,Node E,0.0,False,273,227,226
15,DSR,Node F,0.0,False,342,158,226
15,DSR,Node G,0.0,False,388,113,226
15,DSR,Node H,0.0,False,414,88,226
15,DSR,Node I,4.399999999999118,True,231,247,226
15,DSR,Node J,0.0,False,355,145,226
15,DSR,Node K,20.599999999999078,True,240,157,226
15,DSR,Node L,0.0,False,425,78,226
15,DSR,Node M,0.0,False,420,81,226
15,DSR,Node N,0.0,False,334,167,226
15,DSR,Node O,0.0,False,320,180,226
15,DSR,Node P,0.0,False,432,72,226
15,DSR,Node Q,0.0,False,420,84,226
15,DSR,Node R,0.0,False,410,92,226
15,DSR,Node S,0.0,False,317,184,226
15,DSR,Node T,0.0,False,415,85,226
15,DSR,BS,94.99999999999993,True,25,0,226
15,SFA,Node A,100.0,True,0,0,226
15,SFA,Node B,99.8,True,1,0,226
15,SFA,Node C,99.8,True,1,0,226
15,SFA,Node D,99.8,True,1,0,226
15,SFA,Node E,99.19999999999999,True,2,2,226
15,SFA,Node F,99.6,True,1,1,226
15,SFA,Node G,99.39999999999999,True,3,0,226
15,SFA,Node H,99.39999999999999,True,3,0,226
15,SFA,Node I,99.39999999999999,True,3,0,226
15,SFA,Node J,99.39999999999999,True,2,1,226
15,SFA,Node K,100.0,True,0,0,226
15,SFA,Node L,99.6,True,1,1,226
15,SFA,Node M,99.6,True,1,1,226
15,SFA,Node N,99.39999999999999,True,2,1,226
15,SFA,Node O,100.0,True,0,0,226
15,SFA,Node P,99.39999999999999,True,2,1,226
15,SFA,Node Q,100.0,True,0,0,226
15,SFA,Node R,98.59999999999998,True,3,4,226
15,SFA,Node S,99.39999999999999,True,2,1,226
15,SFA,Node T,98.99999999999999,True,2,3,226
15,SFA,BS,100.0,True,0,0,226
20,DSR,Node A,0.0,False,8192,0,236
20,DSR,Node B,0.0,False,358,142,236
20,DSR,Node C,0.0,False,324,176,236
20,DSR,Node D,0.0,False,432,72,236
20,DSR,Node E,0.0,False,273,227,236
20,DSR,Node F,0.0,False,342,158,236
20,DSR,Node G,0.0,False,388,113,236
20,DSR,Node H,0.0,False,414,88,236
20,DSR,Node I,3.799999999999118,True,234,247,236
20,DSR,Node J,0.0,False,355,145,236
20,DSR,Node K,19.59999999999908,True,245,157,236
20,DSR,Node L,0.0,False,425,78,236
20,DSR,Node M,0.0,False,420,81,236
20,DSR,Node N,0.0,False,334,167,236
20,DSR,Node O,0.0,False,320,180,236
20,DSR,Node P,0.0,False,432,72,236
20,DSR,Node Q,0.0,False,420,84,236
20,DSR,Node R,0.0,False,410,92,236
20,DSR,Node S,0.0,False,317,184,236
20,DSR,Node T,0.0,False,415,85,236
20,DSR,BS,94.59999999999992,True,27,0,236
20,SFA,Node A,100.0,True,0,0,236
20,SFA,Node B,99.6,True,2,0,236
20,SFA,Node C,99.8,True,1,0,236
20,SFA,Node D,99.8,True,1,0,236
20,SFA,Node E,99.19999999999999,True,2,2,236
20,SFA,Node F,99.6,True,1,1,236
20,SFA,Node G,99.19999999999999,True,4,0,236
20,SFA,Node H,98.79999999999998,True,5,1,236
20,SFA,Node I,99.39999999999999,True,3,0,236
20,SFA,Node J,98.99999999999999,True,3,2,236
20,SFA,Node K,100.0,True,0,0,236
20,SFA,Node L,98.99999999999999,True,4,1,236
20,SFA,Node M,99.6,True,1,1,236
20,SFA,Node N,99.39999999999999,True,2,1,236
20,SFA,Node O,100.0,True,0,0,236
20,SFA,Node P,99.39999999999999,True,2,1,236
20,SFA,Node Q,100.0,True,0,0,236
20,SFA,Node R,98.59999999999998,True,3,4,236
20,SFA,Node S,98.99999999999999,True,3,2,236
20,SFA,Node T,98.99999999999999,True,2,3,236
20,SFA,BS,100.0,True,0,0,236
25,DSR,Node A,0.0,False,8192,0,246
25,DSR,Node B,0.0,False,358,142,246
25,DSR,Node C,0.0,False,324,176,246
25,DSR,Node D,0.0,False,432,72,246
25,DSR,Node E,0.0,False,273,227,246
25,DSR,Node F,0.0,False,342,158,246
25,DSR,Node G,0.0,False,388,113,246
25,DSR,Node H,0.0,False,414,88,246
25,DSR,Node I,2.799999999999117,True,235,251,246
25,DSR,Node J,0.0,False,355,145,246
25,DSR,Node K,18.199999999999086,True,252,157,246
25,DSR,Node L,0.0,False,425,78,246
25,DSR,Node M,0.0,False,420,81,246
25,DSR,Node N,0.0,False,334,167,246
25,DSR,Node O,0.0,False,320,180,246
25,DSR,Node P,0.0,False,432,72,246
25,DSR,Node Q,0.0,False,420,84,246
25,DSR,Node R,0.0,False,410,92,246
25,DSR,Node S,0.0,False,317,184,246
25,DSR,Node T,0.0,False,415,85,246
25,DSR,BS,92.5999999999999,True,37,0,246
25,SFA,Node A,99.8,True,1,0,246
25,SFA,Node B,99.19999999999999,True,3,1,246
25,SFA,Node C,99.6,True,2,0,246
25,SFA,Node D,99.39999999999999,True,2,1,246
25,SFA,Node E,99.19999999999999,True,2,2,246
25,SFA,Node F,99.6,True,1,1,246
25,SFA,Node G,99.19999999999999,True,4,0,246
25,SFA,Node H,98.59999999999998,True,6,1,246
25,SFA,Node I,99.39999999999999,True,3,0,246
25,SFA,Node J,98.99999999999999,True,3,2,246
25,SFA,Node K,99.8,True,1,0,246
25,SFA,Node L,98.99999999999999,True,4,1,246
25,SFA,Node M,99.6,True,1,1,246
25,SFA,Node N,98.99999999999999,True,3,2,246
25,SFA,Node O,100.0,True,0,0,246
25,SFA,Node P,99.39999999999999,True,2,1,246
25,SFA,Node Q,99.8,True,1,0,246
25,SFA,Node R,98.59999999999998,True,3,4,246
25,SFA,Node S,98.59999999999998,True,4,3,246
25,SFA,Node T,98.59999999999998,True,3,4,246
25,SFA,BS,100.0,True,0,0,246
30,DSR,Node A,0.0,False,8192,0,256
30,DSR,Node B,0.0,False,358,142,256
30,DSR,Node C,0.0,False,324,176,256
30,DSR,Node D,0.0,False,432,72,256
30,DSR,Node E,0.0,False,273,227,256
30,DSR,Node F,0.0,False,342,158,256
30,DSR,Node G,0.0,False,388,113,256
30,DSR,Node H,0.0,False,414,88,256
30,DSR,Node I,1.1999999999991167,True,240,254,256
30,DSR,Node J,0.0,False,355,145,256
30,DSR,Node K,17.59999999999909,True,255,157,256
30,DSR,Node L,0.0,False,425,78,256
30,DSR,Node M,0.0,False,420,81,256
30,DSR,Node N,0.0,False,334,167,256
30,DSR,Node O,0.0,False,320,180,256
30,DSR,Node P,0.0,False,432,72,256
30,DSR,Node Q,0.0,False,420,84,256
30,DSR,Node R,0.0,False,410,92,256
30,DSR,Node S,0.0,False,317,184,256
30,DSR,Node T,0.0,False,415,85,256
30,DSR,BS,91.79999999999988,True,41,0,256
30,SFA,Node A,99.8,True,1,0,256
30,SFA,Node B,99.19999999999999,True,3,1,256
30,SFA,Node C,99.6,True,2,0,256
30,SFA,Node D,99.39999999999999,True,2,1,256
30,SFA,Node E,99.19999999999999,True,2,2,256
30,SFA,Node F,98.99999999999999,True,2,3,256
30,SFA,Node G,99.19999999999999,True,4,0,256
30,SFA,Node H,98.39999999999998,True,7,1,256
30,SFA,Node I,99.19999999999999,True,4,0,256
30,SFA,Node J,98.79999999999998,True,4,2,256
30,SFA,Node K,99.8,True,1,0,256
30,SFA,Node L,98.99999999999999,True,4,1,256
30,SFA,Node M,99.6,True,1,1,256
30,SFA,Node N,97.99999999999997,True,7,3,256
30,SFA,Node O,99.6,True,1,1,256
30,SFA,Node P,99.39999999999999,True,2,1,256
30,SFA,Node Q,99.8,True,1,0,256
30,SFA,Node R,98.59999999999998,True,3,4,256
30,SFA,Node S,98.59999999999998,True,4,3,256
30,SFA,Node T,98.59999999999998,True,3,4,256
30,SFA,BS,100.0,True,0,0,256
35,DSR,Node A,0.0,False,8192,0,266
